"","palabra","freq","magrado","mactivacion","mimag"
"794","penal",4,NA,NA,NA
"795","pequeños",4,NA,NA,NA
"796","permitió",4,NA,NA,NA
"797","plena",4,NA,NA,NA
"798","precios",4,NA,NA,NA
"799","prescriptor",4,NA,NA,NA
"800","presencia",4,2.2,2.6,2.4
"801","presenta",4,NA,NA,NA
"802","presente",4,2.56665,2.2,2.28335
"803","preventiva",4,NA,NA,NA
"804","primero",4,2.775,2.45,2.35
"805","prioridad",4,NA,NA,NA
"806","prisión",4,1.2,1.8,2
"807","privada",4,NA,NA,NA
"808","producción",4,2.5,2.8333,2.5
"809","producto",4,2,1.8,2.6
"810","propio",4,2.4,2,2.6
"811","propios",4,NA,NA,NA
"812","propuesto",4,NA,NA,NA
"813","pueblos",4,NA,NA,NA
"814","punto",4,2,1.6,2.6
"815","puso",4,NA,NA,NA
"816","quiera",4,NA,NA,NA
"817","raíz",4,2.2222,1.8889,2.5556
"818","rápidamente",4,2.2,2.6,2.8
"819","realizó",4,NA,NA,NA
"820","recetas",4,NA,NA,NA
"821","recibiráncada",4,NA,NA,NA
"822","recientemente",4,2.2,2.2,1.8
"823","recordar",4,2.3333,2.3333,2.3333
"824","rector",4,NA,NA,NA
"825","reducción",4,NA,NA,NA
"826","referencia",4,2.2,1.8,1.2
"827","registro",4,2,2,2.6
"828","registró",4,NA,NA,NA
"829","república",4,2.3333,2.1667,2.1667
"830","requieren",4,NA,NA,NA
"831","respuestas",4,NA,NA,NA
"832","reunión",4,2.6,2.6,3
"833","salarios",4,NA,NA,NA
"834","salta",4,NA,NA,NA
"835","santiago",4,NA,NA,NA
"836","secretaria",4,NA,NA,NA
"837","seguimos",4,NA,NA,NA
"838","serie",4,2.3333,2.1667,2
"839","servicio",4,2.6,2.4,1.6
"840","siempre",4,NA,NA,NA
"841","siete",4,NA,NA,NA
"842","significativas",4,NA,NA,NA
"843","similar",4,2,1.8,2
"844","soberanía",4,NA,NA,NA
"845","solidarios",4,NA,NA,NA
"846","sonlos",4,NA,NA,NA
"847","sospechoso",4,NA,NA,NA
"848","sostuvo",4,NA,NA,NA
"849","sumarse",4,NA,NA,NA
"850","tareas",4,NA,NA,NA
"851","télam",4,NA,NA,NA
"852","términos",4,NA,NA,NA
"853","titular",4,2,2.2,1.8
"854","todavía",4,2.4,1.8,1.8
"855","transferencia",4,NA,NA,NA
"856","trump",4,NA,NA,NA
"857","unosmillones",4,NA,NA,NA
"858","urgencia",4,NA,NA,NA
"859","usar",4,2,2.8,2.2
"860","vacuna",4,NA,NA,NA
"861","venta",4,1.8,3,2.8
"862","verduras",4,NA,NA,NA
"863","veteranos",4,NA,NA,NA
"864","viajado",4,NA,NA,NA
"865","vida",4,2.8,2.2,2.4
"866","voluntarias",4,NA,NA,NA
"867","abastecimiento",3,NA,NA,NA
"868","abrir",3,2.4,3,3
"869","abuelo",3,2.8,2,3
"870","acceder",3,3,3,2.6
"871","accionar",3,NA,NA,NA
"872","acerca",3,NA,NA,NA
"873","acertadas",3,NA,NA,NA
"874","acompañaban",3,NA,NA,NA
"875","acompañamiento",3,NA,NA,NA
"876","acon",3,NA,NA,NA
"877","acumulados",3,NA,NA,NA
"878","adecuada",3,NA,NA,NA
"879","adquirir",3,2.2,2.6,2.8
"880","advirtió",3,NA,NA,NA
"881","afebril",3,NA,NA,NA
"882","agilizar",3,NA,NA,NA
"883","agregaron",3,NA,NA,NA
"884","aislarlos",3,NA,NA,NA
"885","alrededor",3,2.2,1.6,2.4
"886","ambiental",3,NA,NA,NA
"887","ambos",3,NA,NA,NA
"888","añadió",3,NA,NA,NA
"889","analizan",3,NA,NA,NA
"890","antecedentes",3,NA,NA,NA
"891","antigripal",3,NA,NA,NA
"892","anunciaron",3,NA,NA,NA
"893","aplicación",3,2.1667,2.3333,2.1667
"894","aprovechó",3,NA,NA,NA
"895","apunta",3,NA,NA,NA
"896","apuntan",3,NA,NA,NA
"897","artículodel",3,NA,NA,NA
"898","asistir",3,2.4,3,2.8
"899","auto",3,2,2.4,3
"900","automáticos",3,NA,NA,NA
"901","automedicación",3,NA,NA,NA
"902","automóvil",3,2.8,2.6,3
"903","autónoma",3,NA,NA,NA
"904","avance",3,3,3,3
"905","avión",3,2.6,2.6,3
"906","ayudar",3,2.6,3,2.6
"907","barton",3,NA,NA,NA
"908","becas",3,NA,NA,NA
"909","belga",3,NA,NA,NA
"910","blanca",3,NA,NA,NA
"911","blp",3,NA,NA,NA
"912","brote",3,NA,NA,NA
"913","buena",3,NA,NA,NA
"914","busca",3,2.2,2.6,2.6
"915","cambios",3,NA,NA,NA
"916","campo",3,3,1.7143,3
"917","cargos",3,NA,NA,NA
"918","carreras",3,NA,NA,NA
"919","cartera",3,NA,NA,NA
"920","casosson",3,NA,NA,NA
"921","celular",3,2,2,2.2
"922","celulares",3,NA,NA,NA
"923","centrales",3,NA,NA,NA
"924","cerca",3,NA,NA,NA
"925","chica",3,NA,NA,NA
"926","ciento",3,2,1.8,1.6
"927","circular",3,2.2,2.4,2.2
"928","circulen",3,NA,NA,NA
"929","ciudadanos",3,NA,NA,NA
"930","clínicamente",3,NA,NA,NA
"931","código",3,2.4,2.4,2.8
"932","colaboración",3,3,3,2.4
"933","comisión",3,1.8,2.6,2.6
"934","comodidad",3,NA,NA,NA
"935","compra",3,2.4,3,3
"936","compromiso",3,2.8,3,2.6
"937","comuna",3,2.2,2.2,1.8
"938","comunal",3,NA,NA,NA
"939","comunicación",3,2.8,2.8,2.8
"940","comunidad",3,2.6,2,3
"941","conciencia",3,2.375,2.375,1.875
"942","congreso",3,2,2.4,2.4
"943","conjunto",3,2.4,2.2,2.6
"944","conocido",3,2,2,2.4
"945","conseguir",3,2.3333,2.5,2.6667
"946","consideró",3,NA,NA,NA
"947","construcción",3,2.4,3,2.6
"948","contará",3,NA,NA,NA
"949","continúa",3,NA,NA,NA
"950","continúan",3,NA,NA,NA
"951","convenio",3,NA,NA,NA
"952","coordinación",3,NA,NA,NA
"953","corona",3,NA,NA,NA
"954","crear",3,3,3,2.2
"955","creemos",3,NA,NA,NA
"956","cuadro",3,2.2,1.2,3
"957","cuarto",3,2,1.4,2.8
"958","cuidarnos",3,NA,NA,NA
"959","cumpliendo",3,NA,NA,NA
"960","cumplimiento",3,NA,NA,NA
"961","cuota",3,NA,NA,NA
"962","curriculares",3,NA,NA,NA
"963","dan",3,NA,NA,NA
"964","debemos",3,NA,NA,NA
"965","débito",3,NA,NA,NA
"966","deceso",3,NA,NA,NA
"967","decesos",3,NA,NA,NA
"968","decidieron",3,NA,NA,NA
"969","declaró",3,NA,NA,NA
"970","defensa",3,2.6,2.2,2.8
"971","dejó",3,NA,NA,NA
"972","deliberante",3,NA,NA,NA
"973","delicado",3,2.6667,2,2.8333
"974","desarrollar",3,2.2,3,2.4
"975","desarrolló",3,NA,NA,NA
"976","detalles",3,NA,NA,NA
"977","detectados",3,NA,NA,NA
"978","detrás",3,2,1.6,2.4
"979","diálogo",3,3,3,3
"980","díapresentó",3,NA,NA,NA
"981","diariotextual",3,NA,NA,NA
"982","diciembre",3,NA,NA,NA
"983","digitales",3,NA,NA,NA
"984","dinero",3,2.8,2.6,3
"985","dirigida",3,NA,NA,NA
"986","disminución",3,NA,NA,NA
"987","dispositivos",3,NA,NA,NA
"988","dispuso",3,NA,NA,NA
"989","distribución",3,2.2,2.4,2
"990","dólares",3,NA,NA,NA
"991","dónde",3,NA,NA,NA
"992","dure",3,NA,NA,NA
"993","economía",3,2,2.8,2
"994","económicos",3,NA,NA,NA
"995","edificio",3,2,1.2,3
"996","ejercicio",3,2.4,3,3
"997","embarazadas",3,NA,NA,NA
"998","emergencias",3,NA,NA,NA
"999","empezó",3,NA,NA,NA
"1000","entonces",3,NA,NA,NA
"1001","entrevista",3,1.8,2.6,2.6
"1002","epidemia",3,NA,NA,NA
"1003","epidemiología",3,NA,NA,NA
"1004","escena",3,2.2,2.2,2.4
"1005","escuelas",3,NA,NA,NA
"1006","especial",3,2.6,1.8,2.4
"1007","estadística",3,NA,NA,NA
"1008","estrategia",3,2.6,3,2.6
"1009","etc",3,NA,NA,NA
"1010","etcétera",3,NA,NA,NA
"1011","evaluación",3,NA,NA,NA
"1012","evaluados",3,NA,NA,NA
"1013","excepcional",3,NA,NA,NA
"1014","explicaron",3,NA,NA,NA
"1015","expresaron",3,NA,NA,NA
"1016","exteriores",3,NA,NA,NA
"1017","externado",3,NA,NA,NA
"1018","facultad",3,2.3333,2,2.6667
"1019","falla",3,NA,NA,NA
"1020","fallecieron",3,NA,NA,NA
"1021","farmacéuticos",3,NA,NA,NA
"1022","final",3,2.34285,2.3143,2.5143
"1023","financiador",3,NA,NA,NA
"1024","formato",3,2,1.6,1.8
"1025","francia",3,NA,NA,NA
"1026","fresca",3,NA,NA,NA
"1027","frescas",3,NA,NA,NA
"1028","garcía",3,NA,NA,NA
"1029","generar",3,2.8,2.8,2.2
"1030","gestión",3,1.8,2.2,2.6
"1031","global",3,2,1.8,2.8
"1032","gonzález",3,2,2,2
"1033","grave",3,1.6,2,1.8
"1034","gravedad",3,NA,NA,NA
"1035","gremio",3,NA,NA,NA
"1036","grieta",3,NA,NA,NA
"1037","guerra",3,1,2.2,3
"1038","haberes",3,NA,NA,NA
"1039","hacemos",3,NA,NA,NA
"1040","hacen",3,NA,NA,NA
"1041","herramientas",3,NA,NA,NA
"1042","hicimos",3,NA,NA,NA
"1043","hogar",3,3,2,3
"1044","hopkins",3,NA,NA,NA
"1045","humano",3,2.8,2.8,2.8
"1046","iban",3,NA,NA,NA
"1047","implementación",3,NA,NA,NA
"1048","implicó",3,NA,NA,NA
"1049","incertidumbre",3,NA,NA,NA
"1050","incluir",3,2.2,2.6,1.8
"1051","incremento",3,NA,NA,NA
"1052","indicado",3,NA,NA,NA
"1053","infección",3,NA,NA,NA
"1054","informe",3,1.8,1.8,1.4
"1055","infraestructura",3,2.4,1.8,2.6
"1056","ingresado",3,NA,NA,NA
"1057","institucional",3,NA,NA,NA
"1058","intensivos",3,NA,NA,NA
"1059","interesante",3,3,2.8,2.2
"1060","internada",3,NA,NA,NA
"1061","inversiones",3,NA,NA,NA
"1062","johns",3,NA,NA,NA
"1063","josé",3,NA,NA,NA
"1064","jóvenes",3,NA,NA,NA
"1065","judiciales",3,NA,NA,NA
"1066","lasa",3,NA,NA,NA
"1067","lascamas",3,NA,NA,NA
"1068","letra",3,2,1.8,2.8
"1069","limpieza",3,NA,NA,NA
"1070","llamado",3,NA,NA,NA
"1071","losmil",3,NA,NA,NA
"1072","madrugada",3,2.6,2,2.8
"1073","mala",3,NA,NA,NA
"1074","manifestó",3,NA,NA,NA
"1075","martín",3,NA,NA,NA
"1076","matrimonios",3,NA,NA,NA
"1077","mattaldi",3,NA,NA,NA
"1078","máximo",3,2.3333,2.3333,2.5
"1079","mayo",3,NA,NA,NA
"1080","mecánica",3,NA,NA,NA
"1081","mediana",3,NA,NA,NA
"1082","medios",3,NA,NA,NA
"1083","memoria",3,2.2,2.4,2
"1084","mencionó",3,NA,NA,NA
"1085","metodología",3,NA,NA,NA
"1086","miles",3,NA,NA,NA
"1087","misma",3,NA,NA,NA
"1088","mitad",3,2,1.6,2.4
"1089","modelos",3,NA,NA,NA
"1090","modular",3,NA,NA,NA
"1091","monitoreo",3,NA,NA,NA
"1092","monitores",3,NA,NA,NA
"1093","mosquito",3,NA,NA,NA
"1094","mostraron",3,NA,NA,NA
"1095","motivo",3,2.2,2.2,1.8
"1096","multiorgánica",3,NA,NA,NA
"1097","mundial",3,2.3333,2.1667,2.5
"1098","murieron",3,NA,NA,NA
"1099","murió",3,NA,NA,NA
"1100","necesarias",3,NA,NA,NA
"1101","necesitar",3,2.4,3,2
"1102","neumann",3,NA,NA,NA
"1103","niña",3,NA,NA,NA
"1104","notificados",3,NA,NA,NA
"1105","númerodel",3,NA,NA,NA
"1106","números",3,NA,NA,NA
"1107","obra",3,2.2,2.4,2.4
"1108","ocurrió",3,NA,NA,NA
"1109","ofrece",3,NA,NA,NA
"1110","orden",3,2.1667,2.3333,2.5
"1111","organización",3,2,2.4,2.6
"1112","pagar",3,1.4,3,3
"1113","página",3,2.2,2.4,3
"1114","parque",3,2.8,2.2,3
"1115","particulares",3,NA,NA,NA
"1116","partido",3,2.2,2.8,2.8
"1117","pasó",3,NA,NA,NA
"1118","peligro",3,1,2.8,2.4
"1119","pérez",3,NA,NA,NA
"1120","permanecen",3,NA,NA,NA
"1121","permanente",3,2,2.6,1.8
"1122","permitan",3,NA,NA,NA
"1123","permitirá",3,NA,NA,NA
"1124","plazo",3,1.6,2,2.4
"1125","pocas",3,NA,NA,NA
"1126","podrá",3,NA,NA,NA
"1127","popular",3,2,2.2,2.8
"1128","prácticas",3,NA,NA,NA
"1129","preparación",3,NA,NA,NA
"1130","preparando",3,NA,NA,NA
"1131","presentó",3,NA,NA,NA
"1132","previsto",3,NA,NA,NA
"1133","proactivos",3,NA,NA,NA
"1134","productores",3,NA,NA,NA
"1135","produjo",3,NA,NA,NA
"1136","prohibición",3,NA,NA,NA
"1137","propia",3,NA,NA,NA
"1138","propósito",3,2.8,2.2,1.4
"1139","propuso",3,NA,NA,NA
"1140","puesto",3,2,2.4,1.8
"1141","puntuales",3,NA,NA,NA
"1142","quiero",3,NA,NA,NA
"1143","radio",3,2.6,2,3
"1144","realiza",3,NA,NA,NA
"1145","realizada",3,NA,NA,NA
"1146","realmente",3,2,2.4,2
"1147","reclamo",3,NA,NA,NA
"1148","récord",3,NA,NA,NA
"1149","recordó",3,NA,NA,NA
"1150","recuerda",3,NA,NA,NA
"1151","registran",3,NA,NA,NA
"1152","registraronnuevas",3,NA,NA,NA
"1153","registros",3,NA,NA,NA
"1154","regresó",3,NA,NA,NA
"1155","relaciones",3,NA,NA,NA
"1156","representa",3,NA,NA,NA
"1157","requirió",3,NA,NA,NA
"1158","resignen",3,NA,NA,NA
"1159","resolver",3,2.4,3,2.2
"1160","respaldo",3,NA,NA,NA
"1161","respectivos",3,NA,NA,NA
"1162","responsables",3,NA,NA,NA
"1163","reuniones",3,NA,NA,NA
"1164","reveló",3,NA,NA,NA
"1165","ribera",3,NA,NA,NA
"1166","ritmo",3,2.8,2.4,2.4
"1167","rol",3,2.4,3,2.8
"1168","sábado",3,NA,NA,NA
"1169","saber",3,2.9,2.9,2.4
"1170","sánchez",3,NA,NA,NA
"1171","saneamiento",3,NA,NA,NA
"1172","sanitarios",3,NA,NA,NA
"1173","saturaciónen",3,NA,NA,NA
"1174","segunda",3,NA,NA,NA
"1175","separada",3,NA,NA,NA
"1176","significa",3,NA,NA,NA
"1177","siguen",3,NA,NA,NA
"1178","simón",3,NA,NA,NA
"1179","sindicato",3,NA,NA,NA
"1180","sintomatología",3,NA,NA,NA
"1181","sólo",3,2,1.8,2
"1182","sostuvieron",3,NA,NA,NA
"1183","subsecretario",3,NA,NA,NA
"1184","sumando",3,NA,NA,NA
"1185","sumanpositivos",3,NA,NA,NA
"1186","suspende",3,NA,NA,NA
"1187","tarea",3,2,2.3333,3
"1188","tarjeta",3,2.2,2,3
"1189","tecnología",3,2.2,2,3
"1190","teodoro",3,NA,NA,NA
"1191","tercer",3,NA,NA,NA
"1192","termine",3,NA,NA,NA
"1193","toma",3,2.2,2.8,2.2
"1194","tomada",3,NA,NA,NA
"1195","tomamos",3,NA,NA,NA
"1196","tomó",3,NA,NA,NA
"1197","trabaja",3,NA,NA,NA
"1198","transporte",3,1.8,2.8,2.8
"1199","tratando",3,NA,NA,NA
"1200","travizano",3,NA,NA,NA
"1201","uci",3,NA,NA,NA
"1202","urgencias",3,NA,NA,NA
"1203","vean",3,NA,NA,NA
"1204","vecinas",3,NA,NA,NA
"1205","vehículos",3,NA,NA,NA
"1206","venimos",3,NA,NA,NA
"1207","ver",3,2.4,2.6,2.8
"1208","verdad",3,2.8,2.2,1.8
"1209","versus",3,NA,NA,NA
"1210","viajero",3,NA,NA,NA
"1211","viedma",3,NA,NA,NA
"1212","vigilancia",3,NA,NA,NA
"1213","vínculo",3,NA,NA,NA
"1214","vista",3,3,2.2,2.4
"1215","vivan",3,NA,NA,NA
"1216","vivandelli",3,NA,NA,NA
"1217","voluntario",3,NA,NA,NA
"1218","abajo",2,NA,NA,NA
"1219","abastecer",2,NA,NA,NA
"1220","abierto",2,NA,NA,NA
"1221","abrirán",2,NA,NA,NA
"1222","acá",2,2.2,1.8,1.8
"1223","acción",2,2.6,3,2.8
"1224","acha",2,NA,NA,NA
"1225","aclaró",2,NA,NA,NA
"1226","acompañamos",2,NA,NA,NA
"1227","acontecido",2,NA,NA,NA
"1228","activa",2,NA,NA,NA
"1229","activos",2,NA,NA,NA
"1230","acto",2,2,2.8,2.2
"1231","actual",2,2,1.8,2.2
"1232","actualente",2,NA,NA,NA
"1233","actualidad",2,2,2.8,2.2
"1234","acusado",2,NA,NA,NA
"1235","adaptando",2,NA,NA,NA
"1236","adherimos",2,NA,NA,NA
"1237","adherir",2,NA,NA,NA
"1238","adhesión",2,NA,NA,NA
"1239","adicionales",2,NA,NA,NA
"1240","adivinador",2,NA,NA,NA
"1241","administrado",2,NA,NA,NA
"1242","adn",2,NA,NA,NA
"1243","aedes",2,NA,NA,NA
"1244","afectadas",2,NA,NA,NA
"1245","africa",2,NA,NA,NA
"1246","áfrica",2,NA,NA,NA
"1247","africano",2,NA,NA,NA
"1248","africanos",2,NA,NA,NA
"1249","aglomeración",2,NA,NA,NA
"1250","agregarán",2,NA,NA,NA
"1251","ahí",2,NA,NA,NA
"1252","aire",2,2.6,2,2.2
"1253","aislada",2,NA,NA,NA
"1254","ala",2,2.6,2.4,3
"1255","alcanza",2,NA,NA,NA
"1256","alde",2,NA,NA,NA
"1257","alertas",2,NA,NA,NA
"1258","alguna",2,NA,NA,NA
"1259","alguno",2,NA,NA,NA
"1260","alimentaria",2,NA,NA,NA
"1261","alimentario",2,NA,NA,NA
"1262","aliviar",2,NA,NA,NA
"1263","allí",2,NA,NA,NA
"1264","alternativa",2,2.6,2.4,1.6
"1265","alternativas",2,NA,NA,NA
"1266","altísima",2,NA,NA,NA
"1267","alto",2,2.2,1.8,2.6
"1268","ambas",2,NA,NA,NA
"1269","ámbito",2,2,1.8,1.8
"1270","amplía",2,NA,NA,NA
"1271","amplifica",2,NA,NA,NA
"1272","añadir",2,2,2.6,2.8
"1273","analiza",2,NA,NA,NA
"1274","años",2,NA,NA,NA
"1275","antecedente",2,NA,NA,NA
"1276","antibiótico",2,NA,NA,NA
"1277","anunciado",2,NA,NA,NA
"1278","aparición",2,2,2.2,3
"1279","apellido",2,2,1.6,3
"1280","apersonas",2,NA,NA,NA
"1281","aplicarse",2,NA,NA,NA
"1282","aportado",2,NA,NA,NA
"1283","aportar",2,2.4,3,2.4
"1284","aportarán",2,NA,NA,NA
"1285","apoyo",2,3,3,2.6
"1286","app",2,NA,NA,NA
"1287","aprendiendo",2,NA,NA,NA
"1288","aprobado",2,NA,NA,NA
"1289","aquel",2,NA,NA,NA
"1290","arata",2,NA,NA,NA
"1291","araujo",2,NA,NA,NA
"1292","argentinas",2,NA,NA,NA
"1293","argentinaunida",2,NA,NA,NA
"1294","argentino",2,NA,NA,NA
"1295","ariel",2,NA,NA,NA
"1296","armar",2,2.5714,2.8571,2.7143
"1297","asignaciones",2,NA,NA,NA
"1298","asintomática",2,NA,NA,NA
"1299","asistencial",2,NA,NA,NA
"1300","asistida",2,NA,NA,NA
"1301","atravesamos",2,NA,NA,NA
"1302","autocuidarse",2,NA,NA,NA
"1303","avanza",2,NA,NA,NA
"1304","avanzando",2,NA,NA,NA
"1305","aviso",2,NA,NA,NA
"1306","aviv",2,NA,NA,NA
"1307","barbijo",2,NA,NA,NA
"1308","bares",2,NA,NA,NA
"1309","barrio",2,2.4,2.4,3
"1310","barrios",2,NA,NA,NA
"1311","básquet",2,NA,NA,NA
"1312","belgrano",2,NA,NA,NA
"1313","beneficiarios",2,NA,NA,NA
"1314","bidones",2,NA,NA,NA
"1315","biología",2,NA,NA,NA
"1316","brasil",2,NA,NA,NA
"1317","brinda",2,NA,NA,NA
"1318","brindó",2,NA,NA,NA
"1319","bueno",2,3,2.2,2.6
"1320","buenosairesen",2,NA,NA,NA
"1321","burundi",2,NA,NA,NA
"1322","buscan",2,NA,NA,NA
"1323","buscar",2,2.2,3,2.8
"1324","cabe",2,NA,NA,NA
"1325","caída",2,1.6,2.6,2.8
"1326","calabria",2,NA,NA,NA
"1327","cámaras",2,NA,NA,NA
"1328","cambio",2,2.6,2.8,2
"1329","camión",2,2.4,2.4,3
"1330","capochiani",2,NA,NA,NA
"1331","carlavizzotti",2,NA,NA,NA
"1332","carta",2,2,2.4,3
"1333","casas",2,NA,NA,NA
"1334","casimil",2,NA,NA,NA
"1335","catriló",2,NA,NA,NA
"1336","causales",2,NA,NA,NA
"1337","causas",2,NA,NA,NA
"1338","centralidad",2,NA,NA,NA
"1339","cercanía",2,2.8,2,2.6
"1340","cerrar",2,1.6667,3,3
"1341","cerró",2,NA,NA,NA
"1342","certificado",2,NA,NA,NA
"1343","cgt",2,NA,NA,NA
"1344","changas",2,NA,NA,NA
"1345","chilena",2,NA,NA,NA
"1346","choferes",2,NA,NA,NA
"1347","cientos",2,NA,NA,NA
"1348","cierran",2,NA,NA,NA
"1349","cipolletti",2,NA,NA,NA
"1350","circulante",2,NA,NA,NA
"1351","ciudadano",2,2.6,2.6,2.8
"1352","ciudades",2,NA,NA,NA
"1353","clave",2,2,2.4,2.6
"1354","clínicas",2,NA,NA,NA
"1355","clínicos",2,NA,NA,NA
"1356","codo",2,NA,NA,NA
"1357","combatiendo",2,NA,NA,NA
"1358","comenzará",2,NA,NA,NA
"1359","comenzaron",2,NA,NA,NA
"1360","comerciante",2,NA,NA,NA
"1361","comerciantes",2,NA,NA,NA
"1362","comisario",2,NA,NA,NA
"1363","compañeros",2,NA,NA,NA
"1364","compara",2,NA,NA,NA
"1365","comparten",2,NA,NA,NA
"1366","compleja",2,NA,NA,NA
"1367","complejo",2,2.1,2.3,2.4
"1368","completar",2,2.4286,2.5714,2.5714
"1369","completo",2,2.4,2.2,2.6
"1370","completó",2,NA,NA,NA
"1371","complicaciones",2,NA,NA,NA
"1372","complicados",2,NA,NA,NA
"1373","componen",2,NA,NA,NA
"1374","compras",2,NA,NA,NA
"1375","comunes",2,NA,NA,NA
"1376","concejo",2,NA,NA,NA
"1377","concluyó",2,NA,NA,NA
"1378","concurrir",2,NA,NA,NA
"1379","conduce",2,NA,NA,NA
"1380","confallecimientos",2,NA,NA,NA
"1381","confianza",2,3,2.2,2.8
"1382","confinamiento",2,NA,NA,NA
"1383","confirmadosnº",2,NA,NA,NA
"1384","confirmadosnuevos",2,NA,NA,NA
"1385","confirmar",2,2,2.8333,2.1667
"1386","conglomerado",2,NA,NA,NA
"1387","congo",2,NA,NA,NA
"1388","conlleva",2,NA,NA,NA
"1389","conocerse",2,NA,NA,NA
"1390","consciente",2,2.4,2.4,2
"1391","consecuencia",2,1.8,2,2
"1392","consensuada",2,NA,NA,NA
"1393","considerados",2,NA,NA,NA
"1394","consideran",2,NA,NA,NA
"1395","considerando",2,NA,NA,NA
"1396","considerar",2,2.3333,2.5,1.6667
"1397","consultadas",2,NA,NA,NA
"1398","consultado",2,NA,NA,NA
"1399","contabilizados",2,NA,NA,NA
"1400","contarlos",2,NA,NA,NA
"1401","contenidos",2,NA,NA,NA
"1402","continente",2,2,1.6,2.8
"1403","contraer",2,1.8,2.6,2.4
"1404","contratados",2,NA,NA,NA
"1405","contribuir",2,3,2.6,2.8
"1406","controlados",2,NA,NA,NA
"1407","convierten",2,NA,NA,NA
"1408","coparticipación",2,NA,NA,NA
"1409","corresponde",2,NA,NA,NA
"1410","cortar",2,2,2.8,2.4
"1411","cortes",2,NA,NA,NA
"1412","costa",2,2.8,1.4,3
"1413","coyuntura",2,NA,NA,NA
"1414","crea",2,NA,NA,NA
"1415","creado",2,NA,NA,NA
"1416","criaderos",2,NA,NA,NA
"1417","cristian",2,NA,NA,NA
"1418","crítico",2,2.1429,2.5714,2.4286
"1419","crudo",2,NA,NA,NA
"1420","cuerpo",2,2,2.2,3
"1421","cuidado",2,2.6,3,2.6
"1422","cumpleañera",2,NA,NA,NA
"1423","cumplido",2,NA,NA,NA
"1424","cursada",2,NA,NA,NA
"1425","curva",2,NA,NA,NA
"1426","dando",2,NA,NA,NA
"1427","deahoras",2,NA,NA,NA
"1428","deberán",2,NA,NA,NA
"1429","debía",2,NA,NA,NA
"1430","debido",2,NA,NA,NA
"1431","décadas",2,NA,NA,NA
"1432","decana",2,NA,NA,NA
"1433","decepcionar",2,NA,NA,NA
"1434","decidido",2,NA,NA,NA
"1435","decomo",2,NA,NA,NA
"1436","dedías",2,NA,NA,NA
"1437","dedólares",2,NA,NA,NA
"1438","definieron",2,NA,NA,NA
"1439","definió",2,NA,NA,NA
"1440","delas",2,NA,NA,NA
"1441","delde",2,NA,NA,NA
"1442","delú",2,NA,NA,NA
"1443","demandas",2,NA,NA,NA
"1444","demorados",2,NA,NA,NA
"1445","depende",2,NA,NA,NA
"1446","desagües",2,NA,NA,NA
"1447","desapercibidos",2,NA,NA,NA
"1448","desarrollando",2,NA,NA,NA
"1449","desarrollo",2,2.6,3,2.8
"1450","descartaron",2,NA,NA,NA
"1451","dese",2,NA,NA,NA
"1452","deseen",2,NA,NA,NA
"1453","destacó",2,NA,NA,NA
"1454","destinada",2,NA,NA,NA
"1455","detallaron",2,NA,NA,NA
"1456","detalle",2,2.6,1.8,2.4
"1457","detalló",2,NA,NA,NA
"1458","detectó",2,NA,NA,NA
"1459","detenidos",2,NA,NA,NA
"1460","díade",2,NA,NA,NA
"1461","díasyde",2,NA,NA,NA
"1462","dice",2,NA,NA,NA
"1463","dicho",2,NA,NA,NA
"1464","dichos",2,NA,NA,NA
"1465","dictadura",2,1.2,2.8,2.4
"1466","dieta",2,NA,NA,NA
"1467","diferencias",2,NA,NA,NA
"1468","difíciles",2,NA,NA,NA
"1469","dificultades",2,NA,NA,NA
"1470","digo",2,NA,NA,NA
"1471","dinerario",2,NA,NA,NA
"1472","directo",2,2.6,2.8,2.8
"1473","disminuir",2,1.4,2.8,2
"1474","disparó",2,NA,NA,NA
"1475","dispuestas",2,NA,NA,NA
"1476","distribuirána",2,NA,NA,NA
"1477","distribuyen",2,NA,NA,NA
"1478","dnu",2,NA,NA,NA
"1479","docentes",2,NA,NA,NA
"1480","donados",2,NA,NA,NA
"1481","dramáticamente",2,NA,NA,NA
"1482","durango",2,NA,NA,NA
"1483","ecuanimidad",2,NA,NA,NA
"1484","edades",2,NA,NA,NA
"1485","eduardo",2,NA,NA,NA
"1486","efectivo",2,NA,NA,NA
"1487","eficaz",2,NA,NA,NA
"1488","elección",2,2.2,2.8,2
"1489","elecciones",2,NA,NA,NA
"1490","elegida",2,NA,NA,NA
"1491","elementos",2,NA,NA,NA
"1492","eliminación",2,NA,NA,NA
"1493","elpor",2,NA,NA,NA
"1494","elude",2,NA,NA,NA
"1495","empresa",2,2,2.4,2.6
"1496","empresarios",2,NA,NA,NA
"1497","encabezado",2,NA,NA,NA
"1498","encerraron",2,NA,NA,NA
"1499","enero",2,NA,NA,NA
"1500","enfermeros",2,NA,NA,NA
"1501","enfermos",2,NA,NA,NA
"1502","enfocarse",2,NA,NA,NA
"1503","enlaboratorios",2,NA,NA,NA
"1504","entidad",2,2,2.4,1.8
"1505","entidades",2,NA,NA,NA
"1506","entramos",2,NA,NA,NA
"1507","enz",2,NA,NA,NA
"1508","epicentro",2,NA,NA,NA
"1509","epidemiológicamente",2,NA,NA,NA
"1510","escrito",2,NA,NA,NA
"1511","escuela",2,2.8,3,3
"1512","esenciales",2,NA,NA,NA
